run,model,data_variant,accuracy,precision,recall,f1
93,KNN,clean,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
93,GaussianNB,clean,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
93,DecisionTree,clean,0.9074074074074074,0.9116402116402117,0.9142857142857143,0.9094017094017094
93,RandomForest,clean,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
93,SASKC,clean,0.9444444444444444,0.9458333333333333,0.9523809523809524,0.9460624265378086
94,LogisticRegression,clean,1.0,1.0,1.0,1.0
94,SVC,clean,1.0,1.0,1.0,1.0
94,KNN,clean,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
94,GaussianNB,clean,1.0,1.0,1.0,1.0
94,DecisionTree,clean,0.9814814814814815,0.9848484848484849,0.9777777777777779,0.9807538091419407
94,RandomForest,clean,1.0,1.0,1.0,1.0
94,SASKC,clean,0.9629629629629629,0.9666666666666667,0.9682539682539683,0.9657894736842105
95,LogisticRegression,clean,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
95,SVC,clean,0.9629629629629629,0.9619047619047619,0.9619047619047619,0.9619047619047619
95,KNN,clean,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
95,GaussianNB,clean,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
95,DecisionTree,clean,0.9259259259259259,0.9389778794813118,0.9174603174603174,0.9236509236509236
95,RandomForest,clean,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
95,SASKC,clean,0.9444444444444444,0.9432404540763674,0.9523809523809524,0.944516632016632
96,LogisticRegression,clean,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
96,SVC,clean,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
96,KNN,clean,1.0,1.0,1.0,1.0
96,GaussianNB,clean,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
96,DecisionTree,clean,0.8888888888888888,0.9,0.8841269841269841,0.8882154882154882
96,RandomForest,clean,1.0,1.0,1.0,1.0
96,SASKC,clean,1.0,1.0,1.0,1.0
97,LogisticRegression,clean,1.0,1.0,1.0,1.0
97,SVC,clean,1.0,1.0,1.0,1.0
97,KNN,clean,1.0,1.0,1.0,1.0
97,GaussianNB,clean,1.0,1.0,1.0,1.0
97,DecisionTree,clean,0.8888888888888888,0.8975845410628019,0.8867724867724868,0.8904931669637551
97,RandomForest,clean,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
97,SASKC,clean,0.9629629629629629,0.9666666666666667,0.9682539682539683,0.9657894736842105
98,LogisticRegression,clean,0.9629629629629629,0.9666666666666667,0.9682539682539683,0.9657894736842105
98,SVC,clean,0.9629629629629629,0.9710144927536232,0.9555555555555556,0.961038961038961
98,KNN,clean,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
98,GaussianNB,clean,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
98,DecisionTree,clean,0.7222222222222222,0.7532467532467533,0.7195767195767195,0.7278388278388278
98,RandomForest,clean,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
98,SASKC,clean,0.9444444444444444,0.9523809523809524,0.9523809523809524,0.9487179487179488
99,LogisticRegression,clean,1.0,1.0,1.0,1.0
99,SVC,clean,0.9629629629629629,0.9710144927536232,0.9592592592592593,0.9638304224511122
99,KNN,clean,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
99,GaussianNB,clean,0.9629629629629629,0.9710144927536232,0.9629629629629629,0.9652406417112299
99,DecisionTree,clean,0.8703703703703703,0.8873015873015874,0.8656084656084656,0.8715339300046946
99,RandomForest,clean,1.0,1.0,1.0,1.0
99,SASKC,clean,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
0,LogisticRegression,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
0,SVC,noisy,0.9814814814814815,0.9848484848484849,0.9777777777777779,0.9807538091419407
0,KNN,noisy,0.9444444444444444,0.9444444444444445,0.9523809523809524,0.9440559440559441
0,GaussianNB,noisy,1.0,1.0,1.0,1.0
0,DecisionTree,noisy,0.9074074074074074,0.9140350877192982,0.9153439153439153,0.9143045484508899
0,RandomForest,noisy,1.0,1.0,1.0,1.0
0,SASKC,noisy,0.9259259259259259,0.9232456140350876,0.9301587301587301,0.9253995931415288
1,LogisticRegression,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
1,SVC,noisy,0.9629629629629629,0.9632936507936508,0.9656084656084656,0.9638504864311316
1,KNN,noisy,0.9074074074074074,0.9131652661064426,0.9206349206349206,0.908480595980596
1,GaussianNB,noisy,0.9629629629629629,0.9632936507936508,0.9656084656084656,0.9638504864311316
1,DecisionTree,noisy,0.8888888888888888,0.893483709273183,0.8894179894179893,0.8908711667332357
1,RandomForest,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
1,SASKC,noisy,0.9259259259259259,0.9274509803921568,0.9365079365079364,0.9265350877192983
2,LogisticRegression,noisy,0.9629629629629629,0.9710144927536232,0.9592592592592593,0.9638304224511122
2,SVC,noisy,1.0,1.0,1.0,1.0
2,KNN,noisy,0.9629629629629629,0.9607843137254902,0.9682539682539683,0.9625
2,GaussianNB,noisy,1.0,1.0,1.0,1.0
2,DecisionTree,noisy,0.9259259259259259,0.9466666666666667,0.9222222222222222,0.9292172095770296
2,RandomForest,noisy,1.0,1.0,1.0,1.0
2,SASKC,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
3,LogisticRegression,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
3,SVC,noisy,1.0,1.0,1.0,1.0
3,KNN,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
3,GaussianNB,noisy,1.0,1.0,1.0,1.0
3,DecisionTree,noisy,0.9259259259259259,0.9275132275132275,0.9275132275132275,0.9275132275132275
3,RandomForest,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
3,SASKC,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
4,LogisticRegression,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
4,SVC,noisy,1.0,1.0,1.0,1.0
4,KNN,noisy,0.9259259259259259,0.9274509803921568,0.9365079365079364,0.9265350877192983
4,GaussianNB,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
4,DecisionTree,noisy,0.9444444444444444,0.9433862433862433,0.9433862433862433,0.9433862433862433
4,RandomForest,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
4,SASKC,noisy,0.9259259259259259,0.9315476190476191,0.9365079365079364,0.9285185668886857
5,LogisticRegression,noisy,1.0,1.0,1.0,1.0
5,SVC,noisy,1.0,1.0,1.0,1.0
5,KNN,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
5,GaussianNB,noisy,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
5,DecisionTree,noisy,0.9074074074074074,0.9210256410256411,0.8962962962962964,0.9037876019973207
5,RandomForest,noisy,1.0,1.0,1.0,1.0
5,SASKC,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
6,LogisticRegression,noisy,0.9629629629629629,0.9665831244778613,0.9619047619047619,0.963623722244412
6,SVC,noisy,0.9814814814814815,0.9848484848484849,0.9777777777777779,0.9807538091419407
6,KNN,noisy,0.9629629629629629,0.9666666666666667,0.9682539682539683,0.9657894736842105
6,GaussianNB,noisy,1.0,1.0,1.0,1.0
6,DecisionTree,noisy,0.8703703703703703,0.8712962962962963,0.8772486772486773,0.8737943293411429
6,RandomForest,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
6,SASKC,noisy,0.9444444444444444,0.9523809523809524,0.9523809523809524,0.9487179487179488
7,LogisticRegression,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
7,SVC,noisy,0.9814814814814815,0.9848484848484849,0.9777777777777779,0.9807538091419407
7,KNN,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
7,GaussianNB,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
7,DecisionTree,noisy,0.9074074074074074,0.9116402116402117,0.9142857142857143,0.9094017094017094
7,RandomForest,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
7,SASKC,noisy,0.9629629629629629,0.9666666666666667,0.9682539682539683,0.9657894736842105
8,LogisticRegression,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
8,SVC,noisy,1.0,1.0,1.0,1.0
8,KNN,noisy,0.9444444444444444,0.9523809523809524,0.9523809523809524,0.9487179487179488
8,GaussianNB,noisy,1.0,1.0,1.0,1.0
8,DecisionTree,noisy,0.9444444444444444,0.9441176470588234,0.9497354497354498,0.9452526132404181
8,RandomForest,noisy,1.0,1.0,1.0,1.0
8,SASKC,noisy,0.9629629629629629,0.9665831244778613,0.9619047619047619,0.963623722244412
9,LogisticRegression,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
9,SVC,noisy,1.0,1.0,1.0,1.0
9,KNN,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
9,GaussianNB,noisy,1.0,1.0,1.0,1.0
9,DecisionTree,noisy,0.8518518518518519,0.8754578754578755,0.8433862433862434,0.8512166788945952
9,RandomForest,noisy,1.0,1.0,1.0,1.0
9,SASKC,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
10,LogisticRegression,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
10,SVC,noisy,1.0,1.0,1.0,1.0
10,KNN,noisy,0.9444444444444444,0.9458333333333333,0.9523809523809524,0.9460624265378086
10,GaussianNB,noisy,1.0,1.0,1.0,1.0
10,DecisionTree,noisy,0.9074074074074074,0.9064814814814816,0.9116402116402117,0.9085730104612875
10,RandomForest,noisy,1.0,1.0,1.0,1.0
10,SASKC,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
11,LogisticRegression,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
11,SVC,noisy,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
11,KNN,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
11,GaussianNB,noisy,0.9629629629629629,0.9632936507936508,0.9656084656084656,0.9638504864311316
11,DecisionTree,noisy,0.9074074074074074,0.9236111111111112,0.9100529100529101,0.9105436081242533
11,RandomForest,noisy,1.0,1.0,1.0,1.0
11,SASKC,noisy,1.0,1.0,1.0,1.0
12,LogisticRegression,noisy,1.0,1.0,1.0,1.0
12,SVC,noisy,1.0,1.0,1.0,1.0
12,KNN,noisy,0.9629629629629629,0.9666666666666667,0.9682539682539683,0.9657894736842105
12,GaussianNB,noisy,1.0,1.0,1.0,1.0
12,DecisionTree,noisy,0.8888888888888888,0.9090177133655395,0.8920634920634921,0.8928050269513683
12,RandomForest,noisy,1.0,1.0,1.0,1.0
12,SASKC,noisy,0.9629629629629629,0.9666666666666667,0.9682539682539683,0.9657894736842105
13,LogisticRegression,noisy,1.0,1.0,1.0,1.0
13,SVC,noisy,0.9629629629629629,0.9619047619047619,0.9619047619047619,0.9619047619047619
13,KNN,noisy,0.9444444444444444,0.9458333333333333,0.9523809523809524,0.9460624265378086
13,GaussianNB,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
13,DecisionTree,noisy,0.9259259259259259,0.9274509803921568,0.9365079365079364,0.9265350877192983
13,RandomForest,noisy,1.0,1.0,1.0,1.0
13,SASKC,noisy,0.9444444444444444,0.9458333333333333,0.9523809523809524,0.9460624265378086
14,LogisticRegression,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
14,SVC,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
14,KNN,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
14,GaussianNB,noisy,0.9444444444444444,0.9488636363636364,0.947089947089947,0.9463836547372138
14,DecisionTree,noisy,0.9444444444444444,0.9474747474747476,0.9433862433862433,0.94499815430048
14,RandomForest,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
14,SASKC,noisy,0.9629629629629629,0.9632936507936508,0.9656084656084656,0.9638504864311316
15,LogisticRegression,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
15,SVC,noisy,1.0,1.0,1.0,1.0
15,KNN,noisy,0.9259259259259259,0.9274509803921568,0.9365079365079364,0.9265350877192983
15,GaussianNB,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
15,DecisionTree,noisy,0.8518518518518519,0.8608669108669108,0.8513227513227513,0.8527353405402186
15,RandomForest,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
15,SASKC,noisy,0.9629629629629629,0.9666666666666667,0.9682539682539683,0.9657894736842105
16,LogisticRegression,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
16,SVC,noisy,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
16,KNN,noisy,0.9259259259259259,0.9269005847953217,0.9365079365079364,0.9256002413897151
16,GaussianNB,noisy,0.9629629629629629,0.9632936507936508,0.9656084656084656,0.9638504864311316
16,DecisionTree,noisy,0.9259259259259259,0.9466666666666667,0.9185185185185185,0.9275971258068445
16,RandomForest,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
16,SASKC,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
17,LogisticRegression,noisy,1.0,1.0,1.0,1.0
17,SVC,noisy,0.9629629629629629,0.9710144927536232,0.9592592592592593,0.9638304224511122
17,KNN,noisy,0.9629629629629629,0.9666666666666667,0.9682539682539683,0.9657894736842105
17,GaussianNB,noisy,0.9629629629629629,0.9710144927536232,0.9629629629629629,0.9652406417112299
17,DecisionTree,noisy,0.9074074074074074,0.9206349206349206,0.9026455026455027,0.9088723612050185
17,RandomForest,noisy,1.0,1.0,1.0,1.0
17,SASKC,noisy,1.0,1.0,1.0,1.0
18,LogisticRegression,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
18,SVC,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
18,KNN,noisy,0.9444444444444444,0.9458333333333333,0.9523809523809524,0.9460624265378086
18,GaussianNB,noisy,0.9629629629629629,0.9607843137254902,0.9682539682539683,0.9625
18,DecisionTree,noisy,0.9074074074074074,0.9122807017543858,0.9206349206349206,0.9067302596714363
18,RandomForest,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
18,SASKC,noisy,0.9444444444444444,0.9458333333333333,0.9523809523809524,0.9460624265378086
19,LogisticRegression,noisy,0.9814814814814815,0.9848484848484849,0.9777777777777779,0.9807538091419407
19,SVC,noisy,0.9629629629629629,0.9710144927536232,0.9555555555555556,0.961038961038961
19,KNN,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
19,GaussianNB,noisy,1.0,1.0,1.0,1.0
19,DecisionTree,noisy,0.9444444444444444,0.9511784511784511,0.9433862433862433,0.94673141465443
19,RandomForest,noisy,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
19,SASKC,noisy,0.9629629629629629,0.9666666666666667,0.9682539682539683,0.9657894736842105
20,LogisticRegression,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
20,SVC,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
20,KNN,noisy,0.9444444444444444,0.9458333333333333,0.9523809523809524,0.9460624265378086
20,GaussianNB,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
20,DecisionTree,noisy,0.9444444444444444,0.9432404540763674,0.9523809523809524,0.944516632016632
20,RandomForest,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
20,SASKC,noisy,0.9444444444444444,0.9432404540763674,0.9523809523809524,0.944516632016632
21,LogisticRegression,noisy,0.9629629629629629,0.9632936507936508,0.9656084656084656,0.9638504864311316
21,SVC,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
21,KNN,noisy,0.9629629629629629,0.9632936507936508,0.9656084656084656,0.9638504864311316
21,GaussianNB,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
21,DecisionTree,noisy,0.8888888888888888,0.8957671957671959,0.8957671957671959,0.8923076923076924
21,RandomForest,noisy,0.9629629629629629,0.9632936507936508,0.9656084656084656,0.9638504864311316
21,SASKC,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
22,LogisticRegression,noisy,0.9444444444444444,0.9435672514619883,0.9460317460317459,0.9443785248663298
22,SVC,noisy,0.9444444444444444,0.945887445887446,0.9396825396825396,0.942261427425822
22,KNN,noisy,0.9444444444444444,0.9458333333333333,0.9523809523809524,0.9460624265378086
22,GaussianNB,noisy,0.9444444444444444,0.9432404540763674,0.9523809523809524,0.944516632016632
22,DecisionTree,noisy,0.8333333333333334,0.8342592592592593,0.8481481481481481,0.8333261491156229
22,RandomForest,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
22,SASKC,noisy,0.9074074074074074,0.9185606060606061,0.9206349206349206,0.9108689334495786
23,LogisticRegression,noisy,0.9629629629629629,0.9710144927536232,0.9592592592592593,0.9638304224511122
23,SVC,noisy,0.9629629629629629,0.9710144927536232,0.9555555555555556,0.961038961038961
23,KNN,noisy,0.9629629629629629,0.9607843137254902,0.9682539682539683,0.9625
23,GaussianNB,noisy,1.0,1.0,1.0,1.0
23,DecisionTree,noisy,0.8888888888888888,0.8848684210526315,0.8920634920634921,0.8872275501307759
23,RandomForest,noisy,1.0,1.0,1.0,1.0
23,SASKC,noisy,0.9444444444444444,0.9458333333333333,0.9523809523809524,0.9460624265378086
24,LogisticRegression,noisy,0.9444444444444444,0.9458333333333333,0.9523809523809524,0.9460624265378086
24,SVC,noisy,0.9629629629629629,0.9619047619047619,0.9619047619047619,0.9619047619047619
24,KNN,noisy,0.8703703703703703,0.8768939393939394,0.8825396825396826,0.8713455390874746
24,GaussianNB,noisy,0.9444444444444444,0.9432404540763674,0.9523809523809524,0.944516632016632
24,DecisionTree,noisy,0.8148148148148148,0.8379210658622425,0.8195767195767196,0.8187134502923977
24,RandomForest,noisy,0.9444444444444444,0.9439814814814814,0.9497354497354498,0.9463385494069995
24,SASKC,noisy,0.9074074074074074,0.9131652661064426,0.9206349206349206,0.908480595980596
25,LogisticRegression,noisy,1.0,1.0,1.0,1.0
25,SVC,noisy,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
25,KNN,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
25,GaussianNB,noisy,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
25,DecisionTree,noisy,0.9444444444444444,0.9488636363636364,0.947089947089947,0.9463836547372138
25,RandomForest,noisy,1.0,1.0,1.0,1.0
25,SASKC,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
26,LogisticRegression,noisy,1.0,1.0,1.0,1.0
26,SVC,noisy,1.0,1.0,1.0,1.0
26,KNN,noisy,0.9074074074074074,0.927536231884058,0.9206349206349206,0.9143045484508899
26,GaussianNB,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
26,DecisionTree,noisy,0.9444444444444444,0.9458333333333333,0.9523809523809524,0.9460624265378086
26,RandomForest,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
26,SASKC,noisy,0.9259259259259259,0.9393939393939394,0.9365079365079364,0.9315789473684211
27,LogisticRegression,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
27,SVC,noisy,1.0,1.0,1.0,1.0
27,KNN,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
27,GaussianNB,noisy,1.0,1.0,1.0,1.0
27,DecisionTree,noisy,0.8888888888888888,0.9095238095238095,0.8915343915343915,0.8940217391304347
27,RandomForest,noisy,1.0,1.0,1.0,1.0
27,SASKC,noisy,1.0,1.0,1.0,1.0
28,LogisticRegression,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
28,SVC,noisy,1.0,1.0,1.0,1.0
28,KNN,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
28,GaussianNB,noisy,1.0,1.0,1.0,1.0
28,DecisionTree,noisy,0.8518518518518519,0.8519607843137255,0.8640211640211639,0.8530701754385964
28,RandomForest,noisy,1.0,1.0,1.0,1.0
28,SASKC,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
29,LogisticRegression,noisy,0.9629629629629629,0.9656084656084656,0.9656084656084656,0.9656084656084656
29,SVC,noisy,1.0,1.0,1.0,1.0
29,KNN,noisy,0.9444444444444444,0.9458333333333333,0.9523809523809524,0.9460624265378086
29,GaussianNB,noisy,1.0,1.0,1.0,1.0
29,DecisionTree,noisy,0.7962962962962963,0.827065527065527,0.782010582010582,0.7916154452324665
29,RandomForest,noisy,0.9629629629629629,0.9656084656084656,0.9656084656084656,0.9656084656084656
29,SASKC,noisy,0.9074074074074074,0.9185606060606061,0.9206349206349206,0.9108689334495786
30,LogisticRegression,noisy,1.0,1.0,1.0,1.0
30,SVC,noisy,1.0,1.0,1.0,1.0
30,KNN,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
30,GaussianNB,noisy,1.0,1.0,1.0,1.0
30,DecisionTree,noisy,0.8888888888888888,0.8911064425770308,0.8984126984126984,0.8894693308954769
30,RandomForest,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
30,SASKC,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
31,LogisticRegression,noisy,1.0,1.0,1.0,1.0
31,SVC,noisy,1.0,1.0,1.0,1.0
31,KNN,noisy,0.9629629629629629,0.9666666666666667,0.9682539682539683,0.9657894736842105
31,GaussianNB,noisy,1.0,1.0,1.0,1.0
31,DecisionTree,noisy,0.9259259259259259,0.9312169312169312,0.9312169312169312,0.9312169312169312
31,RandomForest,noisy,1.0,1.0,1.0,1.0
31,SASKC,noisy,0.9629629629629629,0.9666666666666667,0.9682539682539683,0.9657894736842105
32,LogisticRegression,noisy,1.0,1.0,1.0,1.0
32,SVC,noisy,0.9814814814814815,0.9848484848484849,0.9777777777777779,0.9807538091419407
32,KNN,noisy,1.0,1.0,1.0,1.0
32,GaussianNB,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
32,DecisionTree,noisy,0.9074074074074074,0.912878787878788,0.908994708994709,0.9093744024241355
32,RandomForest,noisy,1.0,1.0,1.0,1.0
32,SASKC,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
33,LogisticRegression,noisy,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
33,SVC,noisy,0.9814814814814815,0.9848484848484849,0.9777777777777779,0.9807538091419407
33,KNN,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
33,GaussianNB,noisy,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
33,DecisionTree,noisy,0.9259259259259259,0.9301587301587301,0.9301587301587301,0.9264957264957264
33,RandomForest,noisy,1.0,1.0,1.0,1.0
33,SASKC,noisy,0.9629629629629629,0.9666666666666667,0.9682539682539683,0.9657894736842105
34,LogisticRegression,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
34,SVC,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
34,KNN,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
34,GaussianNB,noisy,0.9629629629629629,0.9607843137254902,0.9682539682539683,0.9625
34,DecisionTree,noisy,0.9259259259259259,0.9232456140350876,0.9301587301587301,0.9253995931415288
34,RandomForest,noisy,0.9629629629629629,0.9607843137254902,0.9682539682539683,0.9625
34,SASKC,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
35,LogisticRegression,noisy,0.9814814814814815,0.9848484848484849,0.9777777777777779,0.9807538091419407
35,SVC,noisy,1.0,1.0,1.0,1.0
35,KNN,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
35,GaussianNB,noisy,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
35,DecisionTree,noisy,0.8333333333333334,0.8743645606390705,0.8359788359788359,0.8283730158730158
35,RandomForest,noisy,1.0,1.0,1.0,1.0
35,SASKC,noisy,1.0,1.0,1.0,1.0
36,LogisticRegression,noisy,0.9629629629629629,0.9710144927536232,0.9592592592592593,0.9638304224511122
36,SVC,noisy,0.9629629629629629,0.9710144927536232,0.9555555555555556,0.961038961038961
36,KNN,noisy,0.9444444444444444,0.9500000000000001,0.9460317460317459,0.9465716435748749
36,GaussianNB,noisy,1.0,1.0,1.0,1.0
36,DecisionTree,noisy,0.9259259259259259,0.9466666666666667,0.9222222222222222,0.9292172095770296
36,RandomForest,noisy,0.9629629629629629,0.9710144927536232,0.9629629629629629,0.9652406417112299
36,SASKC,noisy,0.9629629629629629,0.9666666666666667,0.9682539682539683,0.9657894736842105
37,LogisticRegression,noisy,0.9814814814814815,0.9848484848484849,0.9777777777777779,0.9807538091419407
37,SVC,noisy,0.9629629629629629,0.9710144927536232,0.9555555555555556,0.961038961038961
37,KNN,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
37,GaussianNB,noisy,1.0,1.0,1.0,1.0
37,DecisionTree,noisy,0.9074074074074074,0.9064814814814816,0.9142857142857143,0.9074630330997054
37,RandomForest,noisy,1.0,1.0,1.0,1.0
37,SASKC,noisy,0.9629629629629629,0.9666666666666667,0.9682539682539683,0.9657894736842105
38,LogisticRegression,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
38,SVC,noisy,1.0,1.0,1.0,1.0
38,KNN,noisy,0.9629629629629629,0.9666666666666667,0.9682539682539683,0.9657894736842105
38,GaussianNB,noisy,1.0,1.0,1.0,1.0
38,DecisionTree,noisy,0.9444444444444444,0.9482456140350877,0.9497354497354498,0.9485827290705341
38,RandomForest,noisy,1.0,1.0,1.0,1.0
38,SASKC,noisy,0.9629629629629629,0.9666666666666667,0.9682539682539683,0.9657894736842105
39,LogisticRegression,noisy,1.0,1.0,1.0,1.0
39,SVC,noisy,1.0,1.0,1.0,1.0
39,KNN,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
39,GaussianNB,noisy,1.0,1.0,1.0,1.0
39,DecisionTree,noisy,0.9074074074074074,0.9233954451345756,0.8888888888888888,0.8925407925407925
39,RandomForest,noisy,1.0,1.0,1.0,1.0
39,SASKC,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
40,LogisticRegression,noisy,0.9629629629629629,0.9607843137254902,0.9682539682539683,0.9625
40,SVC,noisy,0.9629629629629629,0.9632936507936508,0.9656084656084656,0.9638504864311316
40,KNN,noisy,0.9259259259259259,0.9269005847953217,0.9365079365079364,0.9256002413897151
